assignment_id,family_id,vehicle_no,driver_no,assignment_type,exposure_factor,effective_date,status
ASSFAM00055001,FAM000550,01,01,primary,1.0,2023-08-01,removed
ASSFAM00059701,FAM000597,01,01,primary,1.0,2023-08-01,active
ASSFAM00060501,FAM000605,01,01,primary,1.0,2023-08-01,active
ASSFAM000646002,FAM000646,2,01,primary,1.0,2023-08-01,active
ASSFAM00073801,FAM000738,01,01,primary,1.0,2023-08-01,removed
ASSFAM00080301,FAM000803,01,01,primary,1.0,2023-08-01,active
ASSFAM00096401,FAM000964,01,01,primary,1.0,2023-08-01,active
ASSFAM00098201,FAM000982,01,01,primary,1.0,2023-08-01,active
ASSFAM00108301,FAM001083,01,01,primary,1.0,2023-08-01,active
ASSFAM00001301,FAM000013,01,01,primary,1.0,2023-09-01,active
ASSFAM00014401,FAM000144,01,01,primary,1.0,2023-09-01,removed
ASSFAM00040201,FAM000402,01,01,primary,1.0,2023-09-01,removed
ASSFAM00040701,FAM000407,01,01,primary,1.0,2023-09-01,active
ASSFAM000673002,FAM000673,2,01,primary,1.0,2023-09-01,active
ASSFAM000690002,FAM000690,2,01,primary,1.0,2023-09-01,active
ASSFAM00070901,FAM000709,01,01,primary,1.0,2023-09-01,active
ASSFAM00010701,FAM000107,01,01,primary,1.0,2023-10-01,active
ASSFAM000111002,FAM000111,2,01,primary,1.0,2023-10-01,active
ASSFAM00013101,FAM000131,01,01,primary,1.0,2023-10-01,active
ASSFAM00033301,FAM000333,01,01,primary,1.0,2023-10-01,active
ASSFAM00039901,FAM000399,01,01,primary,1.0,2023-10-01,active
ASSFAM00054301,FAM000543,01,01,primary,1.0,2023-10-01,active
ASSFAM00059201,FAM000592,01,01,primary,1.0,2023-10-01,active
ASSFAM00085701,FAM000857,01,01,primary,1.0,2023-10-01,removed
ASSFAM00088501,FAM000885,01,01,primary,1.0,2023-10-01,active
ASSFAM00089601,FAM000896,01,01,primary,1.0,2023-10-01,active
ASSFAM00094601,FAM000946,01,01,primary,1.0,2023-10-01,active
ASSFAM00096601,FAM000966,01,01,primary,1.0,2023-10-01,active
ASSFAM00099101,FAM000991,01,01,primary,1.0,2023-10-01,active
ASSFAM00005201,FAM000052,01,01,primary,1.0,2023-11-01,active
ASSFAM00023501,FAM000235,01,01,primary,1.0,2023-11-01,active
ASSFAM00028501,FAM000285,01,01,primary,1.0,2023-11-01,active
ASSFAM00033901,FAM000339,01,01,primary,1.0,2023-11-01,removed
ASSFAM00069401,FAM000694,01,01,primary,1.0,2023-11-01,active
ASSFAM00078601,FAM000786,01,01,primary,1.0,2023-11-01,removed
ASSFAM00017101,FAM000171,01,01,primary,1.0,2023-12-01,active
ASSFAM00047301,FAM000473,01,01,primary,1.0,2023-12-01,removed
ASSFAM00050101,FAM000501,01,01,primary,1.0,2023-12-01,removed
ASSFAM00025901,FAM000259,01,01,primary,1.0,2024-01-01,active
ASSFAM0003672,FAM000367,2,01,primary,1.0,2024-01-01,active
ASSFAM00071601,FAM000716,01,01,primary,1.0,2024-01-01,removed
ASSFAM0007472,FAM000747,2,01,primary,1.0,2024-01-01,active
ASSFAM00075101,FAM000751,01,01,primary,1.0,2024-01-01,active
ASSFAM00083001,FAM000830,01,01,primary,1.0,2024-01-01,active
ASSFAM000951002,FAM000951,2,01,primary,1.0,2024-01-01,removed
ASSFAM00007201,FAM000072,01,01,primary,1.0,2024-02-01,active
ASSFAM000073002,FAM000073,2,01,primary,1.0,2024-02-01,active
ASSFAM000253002,FAM000253,2,01,primary,1.0,2024-02-01,active
ASSFAM00032901,FAM000329,01,01,primary,1.0,2024-02-01,active
ASSFAM00037001,FAM000370,01,01,primary,1.0,2024-02-01,removed
ASSFAM00053001,FAM000530,01,01,primary,1.0,2024-02-01,active
ASSFAM00057701,FAM000577,01,01,primary,1.0,2024-02-01,active
ASSFAM000695002,FAM000695,2,01,primary,1.0,2024-02-01,active
ASSFAM00084701,FAM000847,01,01,primary,1.0,2024-02-01,removed
ASSFAM00103201,FAM001032,01,01,primary,1.0,2024-02-01,active
ASSFAM00028401,FAM000284,01,01,primary,1.0,2024-03-01,active
ASSFAM00037601,FAM000376,01,01,primary,1.0,2024-03-01,removed
ASSFAM00049601,FAM000496,01,01,primary,1.0,2024-03-01,active
ASSFAM00092701,FAM000927,01,01,primary,1.0,2024-03-01,active
ASSFAM00094901,FAM000949,01,01,primary,1.0,2024-03-01,removed
ASSFAM00096901,FAM000969,01,01,primary,1.0,2024-03-01,active
ASSFAM00031501,FAM000315,01,01,primary,1.0,2024-04-01,removed
ASSFAM00042001,FAM000420,01,01,primary,1.0,2024-04-01,active
ASSFAM00086501,FAM000865,01,01,primary,1.0,2024-04-01,active
ASSFAM000910002,FAM000910,2,01,primary,1.0,2024-04-01,active
ASSFAM00008801,FAM000088,01,01,primary,1.0,2024-05-01,removed
ASSFAM00024101,FAM000241,01,01,primary,1.0,2024-05-01,active
ASSFAM00049701,FAM000497,01,01,primary,1.0,2024-05-01,active
ASSFAM00052501,FAM000525,01,01,primary,1.0,2024-05-01,active
ASSFAM00057801,FAM000578,01,01,primary,1.0,2024-05-01,removed
ASSFAM00070201,FAM000702,01,01,primary,1.0,2024-05-01,removed
ASSFAM00075801,FAM000758,01,01,primary,1.0,2024-05-01,active
ASSFAM00081701,FAM000817,01,01,primary,1.0,2024-05-01,active
ASSFAM00088901,FAM000889,01,01,primary,1.0,2024-05-01,active
ASSFAM00106101,FAM001061,01,01,primary,1.0,2024-05-01,removed
ASSFAM00106701,FAM001067,01,01,primary,1.0,2024-05-01,active
ASSFAM00000401,FAM000004,01,01,primary,1.0,2024-06-01,active
ASSFAM00037801,FAM000378,01,01,primary,1.0,2024-06-01,active
ASSFAM00049101,FAM000491,01,01,primary,1.0,2024-06-01,active
ASSFAM00060401,FAM000604,01,01,primary,1.0,2024-06-01,active
ASSFAM00070601,FAM000706,01,01,primary,1.0,2024-06-01,active
ASSFAM00073601,FAM000736,01,01,primary,1.0,2024-06-01,removed
ASSFAM00073901,FAM000739,01,01,primary,1.0,2024-06-01,active
ASSFAM00081501,FAM000815,01,01,primary,1.0,2024-06-01,active
ASSFAM00083501,FAM000835,01,01,primary,1.0,2024-06-01,active
ASSFAM00095801,FAM000958,01,01,primary,1.0,2024-06-01,removed
ASSFAM00012301,FAM000123,01,01,primary,1.0,2024-07-01,active
ASSFAM00046101,FAM000461,01,01,primary,1.0,2024-07-01,active
ASSFAM000522003,FAM000522,3,01,primary,1.0,2024-07-01,active
ASSFAM00053601,FAM000536,01,01,primary,1.0,2024-07-01,active
ASSFAM00058101,FAM000581,01,01,primary,1.0,2024-07-01,active
ASSFAM00069301,FAM000693,01,01,primary,1.0,2024-07-01,removed
ASSFAM00071001,FAM000710,01,01,primary,1.0,2024-07-01,active
ASSFAM00074101,FAM000741,01,01,primary,1.0,2024-07-01,active
ASSFAM00096501,FAM000965,01,01,primary,1.0,2024-07-01,active
ASSFAM00010401,FAM000104,01,01,primary,1.0,2024-08-01,active
ASSFAM00013001,FAM000130,01,01,primary,1.0,2024-08-01,active
ASSFAM00016801,FAM000168,01,01,primary,1.0,2024-08-01,removed
ASSFAM00032701,FAM000327,01,01,primary,1.0,2024-08-01,removed
ASSFAM00060101,FAM000601,01,01,primary,1.0,2024-08-01,active
ASSFAM00063801,FAM000638,01,01,primary,1.0,2024-08-01,active
ASSFAM00093701,FAM000937,01,01,primary,1.0,2024-08-01,removed
ASSFAM00099001,FAM000990,01,01,primary,1.0,2024-08-01,active
ASSFAM00102301,FAM001023,01,01,primary,1.0,2024-08-01,active
ASSFAM00102801,FAM001028,01,01,primary,1.0,2024-08-01,removed
ASSFAM00103901,FAM001039,01,01,primary,1.0,2024-08-01,active
ASSFAM00002301,FAM000023,01,01,primary,1.0,2024-09-01,active
ASSFAM00014401,FAM000144,01,01,primary,1.0,2024-09-01,active
ASSFAM00016501,FAM000165,01,01,primary,1.0,2024-09-01,active
ASSFAM000612002,FAM000612,2,01,primary,1.0,2024-09-01,active
ASSFAM00068801,FAM000688,01,01,primary,1.0,2024-09-01,active
ASSFAM00070801,FAM000708,01,01,primary,1.0,2024-09-01,removed
ASSFAM00106801,FAM001068,01,01,primary,1.0,2024-09-01,removed
ASSFAM00018901,FAM000189,01,01,primary,1.0,2024-10-01,removed
ASSFAM00035901,FAM000359,01,01,primary,1.0,2024-10-01,active
ASSFAM00047501,FAM000475,01,01,primary,1.0,2024-10-01,active
ASSFAM000029002,FAM000029,2,01,primary,1.0,2024-11-01,active
ASSFAM00015901,FAM000159,01,01,primary,1.0,2024-11-01,active
ASSFAM00037201,FAM000372,01,01,primary,1.0,2024-11-01,active
ASSFAM00069301,FAM000693,01,01,primary,1.0,2024-11-01,active
ASSFAM00089101,FAM000891,01,01,primary,1.0,2024-11-01,active
ASSFAM00000501,FAM000005,01,01,primary,1.0,2024-12-01,active
ASSFAM00007401,FAM000074,01,01,primary,1.0,2024-12-01,removed
ASSFAM00047401,FAM000474,01,01,primary,1.0,2024-12-01,removed
ASSFAM00064001,FAM000640,01,01,primary,1.0,2024-12-01,active
ASSFAM00064601,FAM000646,01,01,primary,1.0,2024-12-01,active
ASSFAM00090601,FAM000906,01,01,primary,1.0,2024-12-01,active
ASSFAM00107401,FAM001074,01,01,primary,1.0,2024-12-01,active
ASSFAM00007401,FAM000074,01,01,primary,1.0,2025-01-01,active
ASSFAM000553002,FAM000553,2,01,primary,1.0,2025-01-01,active
ASSFAM00079401,FAM000794,01,01,primary,1.0,2025-01-01,active
ASSFAM00093501,FAM000935,01,01,primary,1.0,2025-01-01,active
ASSFAM00094901,FAM000949,01,01,primary,1.0,2025-01-01,active
ASSFAM00099401,FAM000994,01,01,primary,1.0,2025-01-01,active
ASSFAM00103501,FAM001035,01,01,primary,1.0,2025-01-01,active
ASSFAM00000601,FAM000006,01,01,primary,1.0,2025-02-01,active
ASSFAM00081801,FAM000818,01,01,primary,1.0,2025-02-01,active
ASSFAM00098701,FAM000987,01,01,primary,1.0,2025-02-01,active
ASSFAM00026401,FAM000264,01,01,primary,1.0,2025-03-01,active
ASSFAM00046301,FAM000463,01,01,primary,1.0,2025-03-01,active
ASSFAM00058601,FAM000586,01,01,primary,1.0,2025-03-01,active
ASSFAM00073801,FAM000738,01,01,primary,1.0,2025-03-01,removed
ASSFAM00096701,FAM000967,01,01,primary,1.0,2025-03-01,active
ASSFAM00010001,FAM000100,01,01,primary,1.0,2025-04-01,active
ASSFAM00014001,FAM000140,01,01,primary,1.0,2025-04-01,active
ASSFAM00019501,FAM000195,01,01,primary,1.0,2025-04-01,active
ASSFAM00030701,FAM000307,01,01,primary,1.0,2025-04-01,active
ASSFAM00040801,FAM000408,01,01,primary,1.0,2025-04-01,active
ASSFAM000451002,FAM000451,2,01,primary,1.0,2025-04-01,active
ASSFAM000508002,FAM000508,2,01,primary,1.0,2025-04-01,active
ASSFAM00054101,FAM000541,01,01,primary,1.0,2025-04-01,active
ASSFAM00061001,FAM000610,01,01,primary,1.0,2025-04-01,active
ASSFAM00083101,FAM000831,01,01,primary,1.0,2025-04-01,active
ASSFAM00108801,FAM001088,01,01,primary,1.0,2025-04-01,active
ASSFAM00015201,FAM000152,01,01,primary,1.0,2025-05-01,active
ASSFAM00023301,FAM000233,01,01,primary,1.0,2025-05-01,active
ASSFAM00023701,FAM000237,01,01,primary,1.0,2025-05-01,active
ASSFAM00023901,FAM000239,01,01,primary,1.0,2025-05-01,active
ASSFAM00029201,FAM000292,01,01,primary,1.0,2025-05-01,active
ASSFAM00039001,FAM000390,01,01,primary,1.0,2025-05-01,active
ASSFAM00043501,FAM000435,01,01,primary,1.0,2025-05-01,active
ASSFAM0005162,FAM000516,2,01,primary,1.0,2025-05-01,active
ASSFAM00072501,FAM000725,01,01,primary,1.0,2025-05-01,active
ASSFAM00082001,FAM000820,01,01,primary,1.0,2025-05-01,active
ASSFAM00098101,FAM000981,01,01,primary,1.0,2025-05-01,active
ASSFAM00005901,FAM000059,01,01,primary,1.0,2025-06-01,active
ASSFAM00012101,FAM000121,01,01,primary,1.0,2025-06-01,active
ASSFAM00012201,FAM000122,01,01,primary,1.0,2025-06-01,active
ASSFAM00029101,FAM000291,01,01,primary,1.0,2025-06-01,active
ASSFAM00032001,FAM000320,01,01,primary,1.0,2025-06-01,active
ASSFAM00045801,FAM000458,01,01,primary,1.0,2025-06-01,active
